member_name,rank,pac_cmte_id,pac_name,connected_org,total,count
Jimmy Panetta,2,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,13750,17
Jimmy Panetta,3,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN MEDICAL ASSOCIATION,10000,3
Jimmy Panetta,4,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,5
Jimmy Panetta,5,C00097568,EMPLOYEES OF RTX CORPORATION POLITICAL ACTION COMMITTEE,RTX CORPORATION,10000,7
Jimmy Panetta,6,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,5
Jimmy Panetta,7,C00447565,FINSECA PAC,FINSECA,10000,5
Jimmy Panetta,8,C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),BRANCH 193 NATIONAL ASSOCIATION OF LETTER CARRIERS POLITICAL ACTION COMMITTEE,10000,2
Jimmy Panetta,9,C00333104,THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC),,10000,2
Jimmy Panetta,10,C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORPORATION,10000,6
Jimmy Panetta,11,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,AMERICAN HOSPITAL ASSOCIATION,10000,6
Jimmy Panetta,12,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,2
Jimmy Panetta,13,C00109017,AT&T INC. EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE (AT&T EMPLOYEE FEDERAL PAC),AT&T INC.,10000,2
Jimmy Panetta,14,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Jimmy Panetta,15,C00114132,AMERICAN VETERINARY MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN VETERINARY MEDICAL ASSOCIATION,10000,4
Jimmy Panetta,16,C00257246,GAP INC. GOOD GOVERNMENT FUND,GAP INC.,10000,2
Jimmy Panetta,17,C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),NATIONAL CATTLEMEN'S BEEF ASSOCIATION,10000,2
Jimmy Panetta,18,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Jimmy Panetta,19,C00340364,BLUE SHIELD OF CALIFORNIA PAC (SHIELD PAC),BLUEPAC - BLUE CROSS BLUE SHIELD ASSOCIATION PAC,10000,2
Jimmy Panetta,20,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,NONE,10000,2
Jodey Arrington,1,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,24300,5
Jodey Arrington,2,C70002563,NATIONAL ASSOCIATION OF REALTORS,,18526,2
Jodey Arrington,3,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,2
Jodey Arrington,4,C00332395,VIATRIS INC. POLITICAL ACTION COMMITTEE (VIAPAC),VIATRIS INC.,10000,2
Jodey Arrington,5,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,4
Jodey Arrington,6,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT INC.,10000,2
Jodey Arrington,7,C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,NATIONAL COTTON COUNCIL OF AMERICA,10000,2
Jodey Arrington,8,C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),NATIONAL CATTLEMEN'S BEEF ASSOCIATION,10000,2
Jodey Arrington,9,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH, INC.",10000,3
Jodey Arrington,10,C00233304,NAIOP-PAC,"NAIOP, INC.",10000,2
Jodey Arrington,11,C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),AFLAC,10000,4
Jodey Arrington,12,C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,NEW YORK LIFE INSURANCE COMPANY,10000,4
Jodey Arrington,13,C00147173,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE",WINE & SPIRITS WHOLESALERS OF AMERICA,10000,2
Jodey Arrington,14,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,3
Jodey Arrington,15,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,5
Jodey Arrington,16,C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,10000,3
Jodey Arrington,17,C00112896,CONOCOPHILLIPS SPIRIT PAC,CONOCOPHILLIPS,10000,3
Jodey Arrington,18,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
Jodey Arrington,19,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Jodey Arrington,20,C00109546,VALERO ENERGY CORPORATION POLITICAL ACTION COMMITTEE,VALERO ENERGY CORPORATION,10000,3
John Barrasso,1,C00875039,HIGH PLAINS PAC,NONE,947440,4
John Barrasso,2,C00760124,NATIONAL VICTORY ACTION FUND,,52500,3
John Barrasso,3,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,34621,65
John Barrasso,4,C00837435,2024 THUNE REPUBLICAN SENATE VICTORY,NONE,26200,4
John Barrasso,5,C00608943,"CLEARPATH ACTION FUND, INC.",,25187,1
John Barrasso,6,C00160630,"DRUMMOND COMPANY, INC. POLITICAL ACTION COMMITTEE (DPAC)","DRUMMOND COMPANY, INC.",16000,6
John Barrasso,7,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN MEDICAL ASSOCIATION,10000,2
John Barrasso,8,C00379479,THE HAWKEYE PAC,GOLDFINCH PAC,10000,2
John Barrasso,9,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",10000,2
John Barrasso,10,C00368142,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL,10000,2
John Barrasso,11,C00088591,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORPORATION,10000,4
John Barrasso,12,C00093054,WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT,WALMART INC.,10000,4
John Barrasso,13,C00089458,"NATIONAL STONE, SAND & GRAVEL ASSOCIATION ROCKPAC","NATIONAL STONE, SAND AND GRAVEL ASSOCIATION",10000,2
John Barrasso,14,C00391797,DIRIGO PAC,COLLINS VICTORY COMMITTEE,10000,2
John Barrasso,15,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,10000,2
John Barrasso,16,C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),,10000,3
John Barrasso,17,C00097485,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)","MERCK & CO., INC.",10000,2
John Barrasso,18,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,4
John Barrasso,19,C00064774,"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE","NEXTERA ENERGY, INC",10000,3
John Barrasso,20,C00413948,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),BOOZMAN,10000,2
John Cornyn,1,C00183962,CADENCE BANK PAC,CADENCE BANK,10000,2
John Cornyn,2,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,,10000,3
John Cornyn,3,C00415752,BORDER HEALTH FEDERAL PAC,NONE,10000,2
John Cornyn,4,C00442368,COMMON VALUES PAC,BARRASSO,10000,2
John Cornyn,5,C00480228,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,CASSIDY,10000,2
John Cornyn,6,C00396895,GILEAD SCIENCES INC HEALTHCARE POLICY PAC,"GILEAD SCIENCES, INC.",10000,5
John Cornyn,7,C00391797,DIRIGO PAC,COLLINS VICTORY COMMITTEE,10000,2
John Cornyn,8,C00571976,THE PETER NORBECK LEADERSHIP PAC,ROUNDS,10000,2
John Cornyn,9,C00296640,REPUBLICAN MAJORITY FUND,,10000,2
John Cornyn,10,C00678813,CONSERVATIVES HARVESTING SUCCESS PAC,HYDE-SMITH,10000,2
John Cornyn,11,C00571000,TRUE NORTH PAC,SULLIVAN,10000,2
John Cornyn,12,C00219642,"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY POLITICAL ACTION COMMITTEE","ENTERPRISE HOLDINGS, INC.",10000,2
John Cornyn,13,C00772434,PAC FOR AMERICA,PAC FOR AMERICA 2,10000,2
John Cornyn,14,C00832501,AMERICAN EXCELLENCE PAC,RICKETTS,10000,2
John Cornyn,15,C00219444,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION PAC,NATIONAL STRUCTURED SETTLEMENTS TRADE ASSOCIATION,10000,2
John Cornyn,16,C00502906,"META PLATFORMS, INC. PAC","META PLATFORMS, INC.",7500,3
John Cornyn,17,C00034488,ANHEUSER-BUSCH COMPANIES LLC POLITICAL ACTION COMMITTEE,ANHEUSER-BUSCH COMPANIES INC.,7500,2
John Cornyn,18,C00387464,ALAMO PAC,CORNYN,7500,2
John Cornyn,19,C00421982,SOLAR ENERGY INDUSTRIES ASSOCIATION PAC (SOLARPAC),,7000,2
John Cornyn,20,C00761858,"RWE CLEAN ENERGY SERVICES, LLC PAC","RWE CLEAN ENERGY SERVICES, LLC",6600,3
John Larson,1,C00521039,NATIONAL ORGANIZATION OF SOCIAL SECURITY CLAIMANTS' REPRESENTATIVES PAC (NOSSCR PAC),,11500,6
John Larson,2,C00102764,AMERICAN CHIROPRACTIC ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN CHIROPRACTIC ASSOCIATION,11500,7
John Larson,3,C00384818,CVS HEALTH PAC,CVS HEALTH,10000,2
John Larson,4,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
John Larson,5,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,3
John Larson,6,C00447565,FINSECA PAC,FINSECA,10000,6
John Larson,7,C00088591,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORPORATION,10000,4
John Larson,8,C00085316,THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,THE CIGNA GROUP,10000,4
John Larson,9,C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),GENERAL DYNAMICS CORPORATION,10000,6
John Larson,10,C00118943,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,10000,2
John Larson,11,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,10000,3
John Larson,12,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,2
John Larson,13,C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)","UNITED PARCEL SERVICE, INC.",10000,2
John Larson,14,C00376376,"THE TRAVELERS COMPANIES, INC. POLITICAL ACTION COMMITTEE (T-PAC)",THE TRAVELERS COMPANIES INC.,10000,4
John Larson,15,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS,10000,2
John Larson,16,C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORPORATION,10000,8
John Larson,17,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL AUTOMOBILE DEALERS ASSOCIATION,10000,2
John Larson,18,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,2
John Larson,19,C00197095,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (NMPAC),,10000,4
John Larson,20,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,5
John Thune,1,C00837435,2024 THUNE REPUBLICAN SENATE VICTORY,NONE,46100,4
John Thune,2,C00571976,THE PETER NORBECK LEADERSHIP PAC,ROUNDS,11000,4
John Thune,3,C00336743,ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),ASIAN AMERICAN HOTEL OWNERS ASSOCIATION,10000,2
John Thune,4,C00219642,"ENTERPRISE HOLDINGS, INC. / ENTERPRISE MOBILITY POLITICAL ACTION COMMITTEE","ENTERPRISE HOLDINGS, INC.",10000,2
John Thune,5,C00455717,FREE STATE PAC,RED VICTORY 2022,10000,2
John Thune,6,C00396895,GILEAD SCIENCES INC HEALTHCARE POLICY PAC,"GILEAD SCIENCES, INC.",10000,2
John Thune,7,C00563924,"SCHNEIDER NATIONAL INC., TRANSPAC",,10000,2
John Thune,8,C00065219,WINE INSTITUTE PAC,,10000,2
John Thune,9,C00574921,RYAN LLC POLITICAL ACTION COMMITTEE (RYANPAC),,10000,2
John Thune,10,C00034488,ANHEUSER-BUSCH COMPANIES LLC POLITICAL ACTION COMMITTEE,ANHEUSER-BUSCH COMPANIES INC.,7500,3
John Thune,11,C00098061,TARGET CORPORATION CITIZENS POLITICAL FORUM (TARGETCITIZENS POLITICAL FORUM),TARGET CORPORATION,7500,2
John Thune,12,C00542365,"TOYOTA MOTOR NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (TOYOTA/LEXUS PAC)","TOYOTA MOTOR NORTH AMERICA, INC",7500,4
John Thune,13,C00093963,ARCHER DANIELS MIDLAND COMPANY - ADM PAC,ARCHER DANIELS MIDLAND COMPANY,6000,2
John Thune,14,C00354290,"AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I. FEDERAL PAC (AMFAM PAC)","AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I.",6000,3
John Thune,15,C00424382,HUSCH BLACKWELL POLITICAL ACTION COMMITTEE,NONE,6000,2
John Thune,16,C00113241,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL APARTMENT ASSOCIATION,5030,2
John Thune,17,C00368142,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL POLITICAL ACTION COMMITTEE,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL,5000,1
John Thune,18,C00492157,INSPIRE BRANDS INC. POLITICAL ACTION COMMITTEE,INSPIRE BRANDS INC.,5000,1
John Thune,19,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",5000,1
John Thune,20,C00386029,HNTB HOLDINGS LTD. PAC,,5000,4
Judy Chu,1,C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,COMCAST CORPORATION,10000,5
Judy Chu,2,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),SERVICE EMPLOYEES INTERNATIONAL UNION,10000,2
Judy Chu,3,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Judy Chu,4,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,3
Judy Chu,5,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,2
Judy Chu,6,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,NONE,10000,3
Judy Chu,7,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Judy Chu,8,C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,10000,2
Judy Chu,9,C00007880,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.","CREDIT UNION NATIONAL ASSOCIATION, INC.",10000,3
Judy Chu,10,C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE","INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",10000,4
Judy Chu,11,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,2
Judy Chu,12,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,2
Judy Chu,13,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,3
Judy Chu,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,3
Judy Chu,15,C00003251,NEA FUND FOR CHILDREN AND PUBLIC EDUCATION,NATIONAL EDUCATION ASSOCIATION,10000,3
Judy Chu,16,C00336743,ASIAN AMERICAN HOTEL OWNERS ASSOCIATION PAC (AAHOA PAC),ASIAN AMERICAN HOTEL OWNERS ASSOCIATION,10000,2
Judy Chu,17,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,4
Judy Chu,18,C00546119,SELECT MEDICAL CORPORATION PAC,SELECT MEDICAL CORPORATION,10000,2
Judy Chu,19,C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS,10000,2
Judy Chu,20,C00522094,PSYCHOLOGY PAC OF AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC.,AMERICAN PSYCHOLOGICAL ASSOCIATION SERVICES INC. (APASI),10000,2
Kevin Hern,1,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,10160,7
Kevin Hern,2,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,NATIONAL BEER WHOLESALERS ASSOCIATION,10000,4
Kevin Hern,3,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,HONEYWELL INTERNATIONAL,10000,5
Kevin Hern,4,C00063164,MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE,MCDONALDS CORPORATION,10000,2
Kevin Hern,5,C00477653,COX ENTERPRISES PAC (COXPAC) INC.,,10000,4
Kevin Hern,6,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,NONE,10000,2
Kevin Hern,7,C00268904,TRINITY INDUSTRIES EMPLOYEE POLITICAL ACTION COMMITTEE (SF) INC.,TRINITY INDUSTRIES INC.,10000,4
Kevin Hern,8,C00271007,HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC.,10000,4
Kevin Hern,9,C00431932,OVINTIV USA INC. PAC,OVINTIV USA INC.,10000,2
Kevin Hern,10,C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,AMERICAN OPTOMETRIC ASSOCIATION,10000,4
Kevin Hern,11,C00431544,"DUNKIN' BRANDS, INC, POLITICAL ACTION COMMITTEE (DUNKIN' PAC)","DUNKIN' BRANDS, INC.",10000,2
Kevin Hern,12,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Kevin Hern,13,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT INC.,10000,3
Kevin Hern,14,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,5
Kevin Hern,15,C00109017,AT&T INC. EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE (AT&T EMPLOYEE FEDERAL PAC),AT&T INC.,10000,2
Kevin Hern,16,C00085316,THE CIGNA GROUP EMPLOYEE POLITICAL ACTION COMMITTEE,THE CIGNA GROUP,10000,2
Kevin Hern,17,C00388827,ROCK HOLDINGS INC. PAC,ROCK HOLDINGS INC.,10000,4
Kevin Hern,18,C00384818,CVS HEALTH PAC,CVS HEALTH,10000,3
Kevin Hern,19,C00084491,INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC,INTERNATIONAL FRANCHISE ASSOCIATION,10000,2
Kevin Hern,20,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE","DELL TECHNOLOGIES, INC.",10000,2
Linda Sanchez,1,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,,10303,7
Linda Sanchez,2,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL POLITICAL ACTION COMMITTEE,NATIONAL MULTIFAMILY HOUSING COUNCIL,10000,3
Linda Sanchez,3,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),UBS AMERICAS INC.,10000,5
Linda Sanchez,4,C00303339,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC.",10000,2
Linda Sanchez,5,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,10000,2
Linda Sanchez,6,C00326595,CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL CORP.,10000,2
Linda Sanchez,7,C00333104,THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC),,10000,2
Linda Sanchez,8,C00337626,MORGAN STANLEY POLITICAL ACTION COMMITTEE,,10000,4
Linda Sanchez,9,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",10000,4
Linda Sanchez,10,C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)","UNITED PARCEL SERVICE, INC.",10000,2
Linda Sanchez,11,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,2
Linda Sanchez,12,C00358663,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),AMERICAN RESORT DEVELOPMENT ASSOCIATION,10000,2
Linda Sanchez,13,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,COUNCIL OF INSURANCE AGENTS & BROKERS,10000,3
Linda Sanchez,14,C00035451,AIR LINE PILOTS ASSOCIATION PAC,AIR LINE PILOTS ASSOCIATION,10000,5
Linda Sanchez,15,C00365536,CHC BOLD PAC,ELECT DIVERSE DEMOCRATS PAC,10000,2
Linda Sanchez,16,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NATIONAL ASSOCIATION OF REALTORS,10000,3
Linda Sanchez,17,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",,10000,2
Linda Sanchez,18,C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE","INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",10000,2
Linda Sanchez,19,C00280222,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,,10000,2
Linda Sanchez,20,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,AMERICAN CRYSTAL SUGAR COMPAY,10000,2
Lloyd Doggett,1,C00000729,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,INDIANA DENTAL PAC,10000,3
Lloyd Doggett,2,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,10000,2
Lloyd Doggett,3,C00342907,MIDWEST REGION LABORERS' POLITICAL LEAGUE,"LABORERS' INTERNATIONAL UNION, MIDWEST REGION",10000,3
