pac_cmte_id,pac_name,total_given,num_recipients,recipients,r_total,d_total,connected_org,cmte_type,cmte_designation
C00762427,"APPLIED RESEARCH ASSOCIATES, INC. POLITICAL ACTION COMMITTEE (ARAPAC)",5000,4,"Brad Schneider, Jason Smith, Max Miller, Mike Carey",4000,1000,"APPLIED RESEARCH ASSOCIATES, INC.",Q,B
C00404483,"ADVANCED MICRO DEVICES, INC. PAC",6000,4,"Darin LaHood, Jimmy Panetta, Maggie Hassan, Suzan DelBene",1500,4500,,Q,B
C00785816,LIFTOFF PAC,14900,4,"Catherine Cortez Masto, Sheldon Whitehouse, Steven Horsford, Thomas Suozzi",0,14900,KELLY,Q,D
C00784694,TKJ PAC,22500,4,"Brian Fitzpatrick, Claudia Tenney, Nicole Malliotakis, Randy Feenstra",22500,0,,Q,D
C00789370,COHERUS BIOSCIENCES POLITICAL ACTION COMMITTEE,12000,4,"Jason Smith, Jodey Arrington, Marsha Blackburn, Nicole Malliotakis",12000,0,COHERUS BIOSCIENCES,Q,B
C00787317,SPIKE PAC,10000,4,"Brad Schneider, Jimmy Gomez, Steven Horsford, Thomas Suozzi",0,10000,,Q,D
C00786392,BEYOND THOUGHTS AND PRAYERS PAC,14500,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,14500,AUCHINCLOSS,Q,D
C00405233,SONOMA COUNTY DEMOCRATIC PARTY,3259,4,"David Schweikert, Raphael Warnock, Steven Horsford, Thomas Suozzi",204,3055,NONE,Y,U
C00437798,HEARPAC OF HEARING INDUSTRIES ASSOCIATION,7000,4,"Brendan Boyle, Greg Murphy, Mike Carey, Mike Kelly",4500,2500,HEARING INDUSTRIES ASSOCIATION,Q,B
C00489005,WAKEFERN FOOD CORP. POLITICAL ACTION COMMITTEE,18500,4,"Brian Fitzpatrick, Dwight Evans, Lloyd Smucker, Nicole Malliotakis",16500,2000,,Q,B
C00770214,CHAMPION AMERICAN VALUES,20000,4,"Beth Van Duyne, Brian Fitzpatrick, Claudia Tenney, Randy Feenstra",20000,0,KANSAS CAV PAC,W,U
C00815704,CITADEL SECURITIES POLITICAL ACTION COMMITTEE (CITADEL SECURITIES PAC),4000,4,"Brad Schneider, Jason Smith, Steven Horsford, Thom Tillis",2000,2000,,N,B
C00804096,AMHP HOLDINGS CORP. POLITICAL ACTION COMMITTEE (AMERIHEALTH CARITAS PAC),6000,4,"Brian Fitzpatrick, Greg Murphy, Mike Kelly, Richard Neal",5000,1000,INDEPENDENCE BLUE CROSS LLC PAC,Q,B
C00835868,ACTORS' EQUITY ASSOCIATION POLITICAL ACTION COMMITTEE,5000,4,"Brian Fitzpatrick, Judy Chu, Mark Warner, Thom Tillis",3000,2000,,Q,U
C90017492,INDIVISIBLE PROJECT INC.,6850,4,"Brendan Boyle, Brian Fitzpatrick, Dwight Evans, Thomas Suozzi",2200,4650,,I,U
C70006358,ENVIRONMENTAL DEFENSE ACTION FUND,4124,4,"Dwight Evans, Gwen Moore, Steven Horsford, Thomas Suozzi",0,4124,,C,U
C70004874,AFSCME COUNCIL 13,22953,4,"Brendan Boyle, Brian Fitzpatrick, Dwight Evans, Lloyd Smucker",7651,15302,,C,U
C00455717,FREE STATE PAC,30000,4,"John Thune, Marsha Blackburn, Mike Crapo, Ron Estes",30000,0,RED VICTORY 2022,Q,D
C00457226,INTERNATIONAL BOTTLED WATER ASSOCIATION POLITICAL ACTION COMMITTEE,9500,4,"John Cornyn, Lloyd Smucker, Roger Marshall, Steven Horsford",8500,1000,INTERNATIONAL BOTTLED WATER ASSOCIATION,Q,B
C00457697,MOLSON COORS BEVERAGE COMPANY USA LLC PAC,5500,4,"Brad Schneider, Gwen Moore, Jason Smith, Linda Sanchez",1000,4500,MOLSON COORS BEVERAGE COMPANY USA LLC,Q,B
C00458125,JUDY CHU FOR CONGRESS,10000,4,"Danny Davis, Jimmy Gomez, Steven Horsford, Thomas Suozzi",0,10000,TOGETHER WE RISE,H,P
C00442368,COMMON VALUES PAC,40000,4,"Bill Cassidy, John Cornyn, Steve Daines, Thom Tillis",40000,0,BARRASSO,Q,D
C00442020,ENVIRONMENT AMERICA INC. VOTER ACTION (ABBV. 'ENVIRONMENT AMERICA VOTER ACTION'),4000,4,"Brian Fitzpatrick, Lloyd Doggett, Sheldon Whitehouse, Vern Buchanan",2000,2000,"ENVIRONMENT AMERICA, INC.",Q,U
C00397711,"MAGELLAN MIDSTREAM HOLDINGS GP, LLC POLITICAL ACTION COMMITTEE",7500,4,"Beth Van Duyne, James Lankford, John Barrasso, Kevin Hern",7500,0,,Q,B
C00459289,EHEALTH INC. POLITICAL ACTION COMMITTEE (EHEALTH PAC),7500,4,"Bill Cassidy, Greg Steube, John Barrasso, Kevin Hern",7500,0,EHEALTH INC.,Q,B
C00834507,BUILDING UP DEMOCRACY'S DREAM,25000,4,"David Schweikert, John Barrasso, Marsha Blackburn, Thom Tillis",25000,0,OLD NORTH STATE PAC,Q,D
C00807644,FORGING INDUSTRY ASSOCIATION POLITICAL ACTION COMMITTEE-FORGING FORGINGPAC,5000,4,"Darin LaHood, Jason Smith, Mike Carey, Rudy Yakym",5000,0,,N,U
C00461418,NATIONAL UNION OF HEALTHCARE WORKERS FEDERAL COMMITTEE ON POLITICAL EDUCATION,8000,4,"Bernie Sanders, Linda Sanchez, Mike Thompson, Raphael Warnock",0,8000,,Q,U
C00831503,FOUNDATIONS BASED ON INTEGRITY POLITICAL ACTION COMMITTEE (FBIPAC),10500,4,"Brian Fitzpatrick, Claudia Tenney, Darin LaHood, Vern Buchanan",10500,0,INTEGRITY TOUR 2024,N,D
C00829119,BACPAC,15500,4,"Blake Moore, Jimmy Panetta, John Barrasso, Michael Bennet",7500,8000,,Q,U
C00399196,BUILDING RELATIONSHIPS IN DIVERSE GEOGRAPHIC ENVIRONMENTS PAC,13500,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,13500,CLYBURN,Q,D
C00828509,"INTERSECT POWER, LLC PAC",18000,4,"James Lankford, Jodey Arrington, John Barrasso, John Cornyn",18000,0,,Q,U
C00827808,MOORE HOLDING CO. PAC (DBA MOORE PAC),3500,4,"John Thune, Michelle Fischbach, Mike Crapo, Steve Daines",3500,0,MOORE HOLDING COMPANY,N,U
C00461756,AMERICA'S PHYSICIAN GROUPS PAC,6500,4,"Bill Cassidy, Darin LaHood, Maggie Hassan, Suzan DelBene",3000,3500,AMERICA'S PHYSICIAN GROUPS,Q,B
C00818740,CALL TO SERVICE PAC,8000,4,"Blake Moore, Brian Fitzpatrick, Michelle Fischbach, Randy Feenstra",8000,0,NUNN,N,D
C00760827,DEMAND JUSTICE PAC,25000,4,"Brendan Boyle, Jimmy Gomez, Lloyd Doggett, Tina Smith",0,25000,NONE,W,U
C00812701,"KNIGHT HEALTH HOLDINGS, LLC D/B/A SCIONHEALTH PAC",7800,4,"Carol Miller, John Barrasso, Lloyd Smucker, Richard Neal",6800,1000,"KNIGHT HEALTH HOLDINGS, LLC D/B/A SCIONHEALTH",N,B
C00400705,"PUBLIX SUPER MARKETS, INC. ASSOCIATES POLITICAL ACTION COMMITTEE",9000,4,"Aaron Bean, Greg Steube, Terri Sewell, Vern Buchanan",7000,2000,"PUBLIX SUPER MARKETS, INC.",Q,B
C00489427,BUILDING LEADERSHIP AND INSPIRING NEW ENTERPRISE PAC,13500,4,"Adrian Smith, Brian Fitzpatrick, David Schweikert, Michelle Fischbach",13500,0,LUETKEMEYER,Q,D
C00493700,BLUE HEN FEDERAL PAC,10000,4,"Maria Cantwell, Sheldon Whitehouse, Steven Horsford, Thomas Suozzi",0,10000,COONS,Q,D
C00756825,DELIVERS PAC,27000,4,"Beth Van Duyne, Brian Fitzpatrick, Nicole Malliotakis, Randy Feenstra",27000,0,FEENSTRA VICTORY FUND,Q,U
C00640300,ACTIVATE AMERICA,12252,4,"David Schweikert, Raphael Warnock, Steven Horsford, Thomas Suozzi",587,11665,,O,U
C00679530,RV INDUSTRY ASSOCIATION POLITICAL ACTION COMMITTEE,5000,4,"Adrian Smith, John Barrasso, Mike Carey, Rudy Yakym",5000,0,RV INDUSTRY ASSOCIATION POLITICAL ACTION COMMITTEE,N,U
C00679373,"MODA, INC. PAC",5000,4,"Jimmy Panetta, Maggie Hassan, Ron Wyden, Suzan DelBene",0,5000,"MODA, INC.",N,U
C00678839,INDIVISIBLE ACTION,96957,4,"Brian Fitzpatrick, David Schweikert, Raphael Warnock, Thomas Suozzi",11840,85117,NONE,W,U
C00678722,AMERICAN MEDICAL REHABILITATION PROVIDERS ASSOCIATION INC. PAC (AMRPA PAC),11251,4,"Adrian Smith, Don Beyer, Dwight Evans, Judy Chu",4251,7000,AMERICAN MEDICAL REHABILITATION PROVIDERS ASSOCIATION INC.,N,B
C00662718,"SPARK THERAPEUTICS, INC. PAC (SPARK PAC)",5000,4,"Brendan Boyle, Dwight Evans, Jason Smith, Richard Neal",1000,4000,,Q,B
C00660902,CNX RESOURCES CORPORATION POLITICAL ACTION COMMITTEE (CNX PAC),10500,4,"Carol Miller, John Barrasso, Mike Carey, Mike Kelly",10500,0,CNX RESOURCES CORPORATION,Q,B
C00523381,HEARTDOCPAC,7998,4,"Brian Fitzpatrick, Carol Miller, David Schweikert, Jodey Arrington",7998,0,BUCSHON,Q,D
C00655423,BRIDGE THE GAP PAC,16000,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,16000,SCHNEIDER,Q,D
C00523498,COURAGE CALIFORNIA SUPER PAC,1036,4,"Jimmy Panetta, Judy Chu, Linda Sanchez, Mike Thompson",0,1036,NONE,O,U
C00529073,"MONDELEZ INTERNATIONAL, INC. PAC",18000,4,"Danny Davis, Mark Warner, Mike Crapo, Todd Young",10000,8000,,Q,B
C00420000,NATIONAL ASSOCIATION OF LANDSCAPE PROFESSIONALS INC. PAC,11000,4,"Greg Steube, John Cornyn, Thom Tillis, Tina Smith",8500,2500,"NATIONAL ASSOCIATION OF LANDSCAPE PROFESSIONALS, INC.",Q,B
C00420950,"PIONEER NATURAL RESOURCES USA, INC. FEDERAL POLITICAL ACTION COMMITTEE",11000,4,"Beth Van Duyne, Jodey Arrington, John Barrasso, John Cornyn",11000,0,,Q,B
C00521328,"THE NIELSEN COMPANY (US), LLC FEDERAL POLITICAL ACTION COMMITTEE (NIELSEN PAC)",6000,4,"Adrian Smith, Ben Ray Lujan, Marsha Blackburn, Suzan DelBene",2500,3500,,Q,B
C00531814,ENVIRONMENT AMERICA ACTION FUND,1876,4,"Brian Fitzpatrick, Lloyd Doggett, Sheldon Whitehouse, Vern Buchanan",815,1061,NONE,O,U
C00621912,"1-800 CONTACTS, INC. PAC",22500,4,"Blake Moore, John Thune, Marsha Blackburn, Todd Young",22500,0,,Q,U
C00607721,LAND OF OPPORTUNITY PAC,12000,4,"Brian Fitzpatrick, David Schweikert, Greg Steube, Jason Smith",12000,0,WESTERMAN VICTORY FUND,Q,D
C00429886,EISAI INC. PAC,6900,4,"Bill Cassidy, Darin LaHood, John Barrasso, Marsha Blackburn",6900,0,EISAI INC.,Q,B
C00429001,"PURPOSE FINANCIAL INC., PAC",12000,4,"Marsha Blackburn, Steve Daines, Steven Horsford, Tim Scott",11000,1000,PURPOSE FINANCIAL INC.,Q,B
C00583526,"TOGETHER UNITED FOR LIBERTY, INTEGRITY AND PROSPERITY PAC (TULIP PAC)",5500,4,"Brian Fitzpatrick, Carol Miller, David Schweikert, Randy Feenstra",5500,0,MOOLENAAR,Q,D
C00552323,HEATING AIR-CONDITIONING & REFRIGERATION DISTRIBUTORS INTERNATIONAL POLITICAL ACTION COMMI,5500,4,"Jodey Arrington, John Barrasso, Mike Kelly, Mike Thompson",4500,1000,"HEATING, AIR-CONDITIONING, & REFRIGERATION DISTRIBUTORS INTERNATIONAL",Q,U
C00576975,"LATINO LEADERS FOR EQUALITY, GROWTH, OPPORTUNITY, PROGRESSIVE ACTION & CHANGE (LLEGO-PAC)",26500,4,"Brendan Boyle, Jimmy Gomez, Sheldon Whitehouse, Steven Horsford",0,26500,,Q,D
C00574368,CROWELL & MORING LLP POLITICAL ACTION COMMITTEE (C&M PAC),12000,4,"John Cornyn, John Thune, Mike Carey, Randy Feenstra",12000,0,NONE,Q,B
C00425686,AMERICAN CONCRETE PIPE ASSOCIATION PAC,6000,4,"Aaron Bean, Brian Fitzpatrick, John Barrasso, Randy Feenstra",6000,0,AMERICAN CONCRETE PIPE ASSOCIATION,Q,U
C00567263,GERDAU AMERISTEEL US INC. (GERDAU PAC),5500,4,"David Kustoff, Jason Smith, Marsha Blackburn, Terri Sewell",3500,2000,GERDAU AMERISTEEL US INC.,Q,U
C00430421,USAGAINSTALZHEIMER'S PAC,8500,4,"Bill Cassidy, Don Beyer, Mark Warner, Vern Buchanan",5000,3500,,Q,U
C00510461,PETE AGUILAR FOR CONGRESS,8000,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,8000,AGUILAR LEADERSHIP FUND,H,P
C00489799,PLANNED PARENTHOOD VOTES,358670,4,"Brian Fitzpatrick, Maggie Hassan, Raphael Warnock, Thomas Suozzi",893,357777,NONE,O,U
C00495952,SCHNEIDER FOR CONGRESS,8000,4,"Danny Davis, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,8000,BUILDING AND REVITALIZING AMERICAN DEMOCRACY FUND,H,P
C00433060,REPUBLICAN GOVERNANCE GROUP/TUESDAY GROUP PAC,43000,4,"Beth Van Duyne, Blake Moore, Brian Fitzpatrick, Nicole Malliotakis",43000,0,NONE,Q,U
C00746529,"NORTH DAKOTA PETROLEUM COUNCIL, INC. FEDERAL PAC",5500,4,"Brian Fitzpatrick, John Barrasso, Marsha Blackburn, Max Miller",5500,0,,Q,U
C00491951,NOMURA HOLDING AMERICA INC. POLITICAL ACTION COMMITTEE (NOMURAPAC),9500,4,"David Kustoff, Jason Smith, Mark Warner, Tim Scott",7000,2500,NOMURA HOLDING AMERICA INC.,Q,U
C00731000,AIRBNB INC. PAC (AIRBNB PAC),7300,4,"Mark Warner, Marsha Blackburn, Ron Wyden, Terri Sewell",3000,4300,AIRBNB INC.,N,B
C00725465,CLIFF BENTZ FOR CONGRESS,9000,4,"Brian Fitzpatrick, Claudia Tenney, David Schweikert, Nicole Malliotakis",9000,0,GT FARM TEAM III,H,P
C00492314,TRANE TECHNOLOGIES COMPANY LLC POLITICAL ACTION COMMITTEE,5000,4,"Adrian Smith, Marsha Blackburn, Michael Bennet, Nathaniel Moran",6000,-1000,,Q,B
C00566059,REMEDY PAC,5500,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,5500,SWALWELL,Q,D
C00494112,BEEPAC (BUILDING ECONOMIC EMPOWERMENT PAC),11000,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,11000,HIMES,Q,D
C00719393,"DISCOVERY COMMUNICATIONS, LLC PAC (WBD PAC)",6500,4,"Linda Sanchez, Marsha Blackburn, Nathaniel Moran, Thom Tillis",5500,1000,"DISCOVERY COMMUNICATIONS, LLC",N,B
C00717686,FINANCIAL SERVICES FORUM POLITICAL ACTION COMMITTEE,7000,4,"Mark Warner, Richard Neal, Steven Horsford, Tim Scott",1000,6000,,N,B
C00494682,S&P GLOBAL INC. POLITICAL ACTION COMMITTEE,13500,4,"John Cornyn, John Thune, Mark Warner, Tim Scott",11000,2500,,Q,B
C00702050,U.S. MORTGAGE INSURERS POLITICAL ACTION COMMITTEE (USMI-PAC),7000,4,"Brad Schneider, Jason Smith, Jimmy Panetta, Tina Smith",2000,5000,U.S. MORTGAGE INSURERS,N,B
C00686949,PATTERN ENERGY GROUP INC. PAC (PATTERN PAC),8500,4,"Ben Ray Lujan, Bill Cassidy, David Schweikert, Jason Smith",8500,0,PATTERN ENERGY GROUP INC,Q,U
C00497131,PURPOSE PAC,18500,4,"Sheldon Whitehouse, Steven Horsford, Terri Sewell, Thomas Suozzi",0,18500,,Q,D
C00697409,"IPSEN BIOPHARMACEUTICALS, INC. EMPLOYEE POLITICAL ACTION COMMITTEE (IPSEN EMPLOYEE PAC)",8000,4,"Jodey Arrington, Marsha Blackburn, Mike Crapo, Vern Buchanan",8000,0,IPSEN BIOPHARMACEUTICALS INC.,Q,U
C00697326,"ON WISCONSIN PAC, INC.",30000,4,"Brian Fitzpatrick, David Schweikert, Nicole Malliotakis, Randy Feenstra",30000,0,,Q,D
C00695304,DROPBOX INC PAC,19800,4,"Mike Carey, Ron Wyden, Thom Tillis, Todd Young",16500,3300,"DROPBOX, INC.",N,B
C00693127,BUILDING BRIDGES PAC,31000,4,"Blake Moore, Brian Fitzpatrick, Mike Carey, Nicole Malliotakis",31000,0,NONE,Q,U
C00692319,VPP,12000,4,"Jimmy Gomez, Steven Horsford, Terri Sewell, Thomas Suozzi",0,12000,,W,U
C00497305,YOPAC,4000,4,"Claudia Tenney, Ron Estes, Thom Tillis, Vern Buchanan",4000,0,YODER KANSAS VICTORY FUND,Q,D
C00410308,SHORE PAC,9000,4,"Jimmy Gomez, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,9000,PALLONE,Q,D
C00691634,"ADVANCED DRAINAGE SYSTEMS, INC. PAC",16000,4,"Brian Fitzpatrick, Jason Smith, Mike Carey, Suzan DelBene",13500,2500,,Q,U
C00691618,THE SURETY & FIDELITY ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,4000,4,"Brian Fitzpatrick, Darin LaHood, Randy Feenstra, Suzan DelBene",3000,1000,,Q,B
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,3000,4,"Bill Cassidy, John Cornyn, Thom Tillis, Todd Young",3000,0,ALCOA CORPORATION,Q,B
C00652149,BURCHETT FOR CONGRESS,7160,4,"Brian Fitzpatrick, David Schweikert, Greg Steube, Marsha Blackburn",7160,0,FRIENDS OF BURCHETT,H,P
C00000059,"HALLMARK CARDS, INC. PAC (HALLPAC)",7000,4,"Blake Moore, Brian Fitzpatrick, Lloyd Smucker, Ron Estes",7000,0,"HALLMARK CARDS, INC.",Q,B
C00341271,DAY & ZIMMERMANN INC FEDERAL PAC (AKA 'DAYPAC - FEDERAL'),10000,4,"Brendan Boyle, Brian Fitzpatrick, John Cornyn, Nathaniel Moran",8000,2000,,Q,U
C00116145,INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,11000,4,"Blake Moore, John Barrasso, John Thune, Steven Horsford",7500,3500,INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA,Q,B
C00319319,MEDICAL PROFESSIONAL LIABILITY ASSOCIATION POLITICAL ACTION COMMITTEE (MPL PAC),10000,4,"Bill Cassidy, John Barrasso, Marsha Blackburn, Roger Marshall",10000,0,MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,Q,B
C00211037,"ALABAMA PEANUT PRODUCERS ASSOCIATION, PEANUTPAC OF ALABAMA",16000,4,"Ben Ray Lujan, Greg Steube, Jason Smith, Raphael Warnock",6000,10000,"ALABAMA PEANUT PRODUCERS ASSOCIATION, PEANUTPAC OF ALABAMA",Q,U
C00034645,AMERICAN SOCIETY FOR CLINICAL LABORATORY SCIENCE POLITICAL ACTION COMMITTEE (FKA ASMT/PAC),5000,4,"Brendan Boyle, Jason Smith, Maggie Hassan, Richard Neal",2000,3000,,Q,U
C00153445,NATIONAL HEALTH CORPORATION POLITICAL ACTION COMMITTEE,21000,4,"David Kustoff, Jason Smith, Terri Sewell, Tim Scott",20000,1000,NATIONAL HEALTH CORPORATION,Q,U
C00308742,SHERMAN FOR CONGRESS,11000,4,"Gwen Moore, Jimmy Gomez, Steven Horsford, Thomas Suozzi",0,11000,NONE,H,P
C00371948,BRIDGESTONE AMERICAS INC. PAC,8500,4,"Darin LaHood, Don Beyer, Jodey Arrington, Marsha Blackburn",6500,2000,BRIDGESTONE AMERICAS INC.,Q,B
C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,8000,4,"Bill Cassidy, Jason Smith, Richard Neal, Ron Estes",5000,3000,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,Q,B
C00079541,REPRODUCTIVE FREEDOM FOR ALL PAC,8500,4,"Bernie Sanders, Judy Chu, Steven Horsford, Thomas Suozzi",0,8500,REPRODUCTIVE FREEDOM FOR ALL,Q,B
C00034785,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,12000,4,"David Kustoff, Steve Daines, Steven Horsford, Tim Scott",11000,1000,ACA INTERNATIONAL,Q,B
C00009423,"BY FARMERS, FOR FARMERS PAC LAND O'LAKES, INC. PAC (BY FARMERS, FOR FARMERS PAC)",9000,4,"Adrian Smith, Michelle Fischbach, Mike Crapo, Randy Feenstra",9000,0,,Q,B
C00034884,"ALTICOR, INC. POLITICAL ACTION COMMITTEE ALTIPAC",9000,4,"Bill Cassidy, David Schweikert, Randy Feenstra, Ron Estes",9000,0,"ALTICOR, INC.",Q,B
C00150797,BLANK  ROME PAC,6500,4,"Brendan Boyle, Darin LaHood, John Barrasso, John Larson",4000,2500,NONE,Q,B
C00214148,AMERICAN PEANUT SHELLERS ASSOCIATION POLITICAL ACTION COMMITTEE,6000,4,"Ben Ray Lujan, Greg Steube, Jason Smith, Raphael Warnock",6000,0,AMERICAN PEANUT SHELLERS ASSOCIATION,Q,B
C00374298,NATIONAL PEANUT BUYING POINTS ASSOCIATION PEANUT BUYING POINT PAC,16000,4,"Ben Ray Lujan, Greg Steube, Jason Smith, Raphael Warnock",6000,10000,NATIONAL PEANUT BUYING POINTS ASSOCIATION,Q,U
C00304634,"MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",9250,4,"David Schweikert, John Barrasso, Mike Carey, Steven Horsford",8250,1000,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",Q,B
C00303883,CASE NEW HOLLAND INDUSTRIAL INC. EXCELLENCE IN GOVERNMENT FUND (CNH INDUSTRIAL EXCELLENCE IN GOVERNMENT FUND),40000,4,"Adrian Smith, Darin LaHood, Lloyd Smucker, Ron Estes",40000,0,,Q,B
C00111880,CEMEX INC. EMPLOYEES PAC,8500,4,"Bill Cassidy, Jason Smith, Marsha Blackburn, Terri Sewell",6000,2500,,Q,B
C00300426,SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN,20000,4,"Greg Murphy, James Lankford, Jodey Arrington, Raphael Warnock",10000,10000,"SOUTHERN COTTON GROWERS, INC.",Q,B
C00078287,CNA FINANCIAL CORPORATION CITIZENS FOR GOOD GOVERNMENT,10000,4,"Brad Schneider, Darin LaHood, Marsha Blackburn, Tim Scott",6000,4000,CNA FINANCIAL CORPORATION,Q,B
C00299321,MGM RESORTS INTERNATIONAL  PAC,20000,4,"Darin LaHood, Jason Smith, Richard Neal, Steven Horsford",7500,12500,,Q,B
C00377143,BUILD AMERICA PAC,17000,4,"Danny Davis, Stacey Plaskett, Steven Horsford, Thomas Suozzi",0,17000,,Q,D
C00295097,AMERICAN IRON AND STEEL INSTITUTE POLITICAL ACTION COMMITTEE (STEEL PAC),8000,4,"Carol Miller, Jason Smith, Mike Carey, Terri Sewell",6000,2000,,Q,B
C00379180,NATIONAL ASSOCIATION OF CHEMICAL DISTRIBUTORS RESPONSIBLE DISTRIBUTION POLITICAL ACTION COMMITTEE,12000,4,"Aaron Bean, James Lankford, Marsha Blackburn, Michelle Fischbach",12000,0,NATIONAL ASSOCIATION OF CHEMICAL DISTRIBUTORS,Q,B
C00143867,EQUIFAX INC. POLITICAL ACTION COMMITTEE,7000,4,"David Kustoff, Jason Smith, Maggie Hassan, Tina Smith",4500,2500,,Q,B
C00291799,MASON CONTRACTORS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITEE-MACPAC,9000,4,"Blake Moore, David Kustoff, Lloyd Smucker, Ron Estes",9000,0,,Q,U
C00380527,"PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE",14500,4,"Aaron Bean, Carol Miller, Jodey Arrington, Randy Feenstra",14500,0,PERNOD RICARD USA LLC,Q,B
C00290502,FIFTH THIRD BANCORP POLITICAL ACTION COMMITTEE,8500,4,"Maggie Hassan, Marsha Blackburn, Mike Carey, Steve Daines",7500,1000,MB FINANCIAL INC POLITICAL ACTION COMMITTEE,Q,B
C00207795,NBT PAC FEDERAL FUND,3000,4,"Claudia Tenney, Maggie Hassan, Peter Welch, Richard Neal",1000,2000,,Q,U
C00366468,"CORECIVIC, INC. POLITICAL ACTION COMMITTEE (CORECIVIC PAC)",20000,4,"David Kustoff, John Thune, Marsha Blackburn, Tim Scott",20000,0,"CORECIVIC, INC.",Q,B
C00109819,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",11250,4,"Carol Miller, John Barrasso, Mike Carey, Mike Kelly",11250,0,"MINEPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",Q,B
C00332841,INDEPENDENT BANKERS ASSOCIATION OF TEXAS FEDERAL PAC (IBAT FEDPAC),7000,4,"Beth Van Duyne, David Schweikert, Jodey Arrington, Nathaniel Moran",7000,0,,Q,U
C00348243,INTERNATIONAL TRADEMARK ASSOCIATION POLITICAL ACTION COMMITTEE (INTA PAC),8500,4,"Bill Cassidy, Judy Chu, Suzan DelBene, Thom Tillis",6500,2000,INTERNATIONAL TRADEMARK ASSOCIATION,Q,B
C00347658,AMERICAN PORTABLE DIAGNOSTIC ASSOCIATION  APDA-PAC,7500,4,"Beth Van Duyne, Brad Schneider, Claudia Tenney, John Cornyn",5500,2000,AMERICAN PORTABLE DIAGNOSTIC ASSOCIATION,Q,U
C00167460,GLOBE LIFE INC. PAC,20000,4,"Jason Smith, John Cornyn, John Thune, Terri Sewell",15000,5000,GLOBE LIFE INC.,Q,U
C00350884,RESOLUTE FOREST PRODUCTS INC. POLITICAL ACTION COMMITTEE AKA DOMTAR PAC,5000,4,"David Kustoff, Marsha Blackburn, Mike Carey, Ron Johnson",5000,0,RESOLUTE FOREST PRODUCTS INC.,Q,U
C00343590,MECHANICAL CONTRACTORS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE (MCA-PAC),10000,4,"Brendan Boyle, Claudia Tenney, John Larson, Mark Warner",2500,7500,MECHANICAL CONTRACTORS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE (MCAA-PAC),Q,U
C00094581,MUTUAL OF OMAHA COMPANIES PAC (IMPAC),8000,4,"Adrian Smith, Gwen Moore, Mark Warner, Richard Neal",1000,7000,MUTUAL OF OMAHA,Q,B
C00254201,NATIONAL ASSOCIATION OF MORTGAGE BROKERS PAC,10000,4,"Mark Warner, Mike Crapo, Thom Tillis, Tim Scott",7500,2500,"NATIONAL ASSOCIATION OF MORTGAGE BROKERS, INC.",Q,U
C00338442,AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC,8000,4,"Adrian Smith, Carol Miller, Jason Smith, Mike Crapo",8000,0,AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC,Q,B
C00163212,OUTDOOR AMUSEMENT BUSINESS ASSOCIATION INC POLITICAL ACTION COMMITTEE,6000,4,"Jimmy Panetta, Maggie Hassan, Marsha Blackburn, Thom Tillis",1000,5000,NONE,Q,U
C00019083,CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH -PAC),8000,4,"Jason Smith, Jimmy Panetta, Michael Bennet, Mike Crapo",4500,3500,NONE,Q,U
