zip5,state,district,is_split,is_dc
84621,UT,4,False,False
84622,UT,4,False,False
84623,UT,4,False,False
84624,UT,2,False,False
84626,UT,4,False,False
84627,UT,4,False,False
84630,UT,4,False,False
84631,UT,2,False,False
84632,UT,4,False,False
84633,UT,4,False,False
84634,UT,4,False,False
84635,UT,2,False,False
84636,UT,2,False,False
84637,UT,2,False,False
84638,UT,2,False,False
84640,UT,2,False,False
84642,UT,4,False,False
84643,UT,4,False,False
84644,UT,2,False,False
84646,UT,4,False,False
84647,UT,4,False,False
84649,UT,2,False,False
84652,UT,2,False,False
84653,UT,4,False,False
84654,UT,2,False,False
84655,UT,4,False,False
84656,UT,2,False,False
84657,UT,2,False,False
84662,UT,4,False,False
84664,UT,4,False,False
84665,UT,4,False,False
84667,UT,4,False,False
84701,UT,2,False,False
84710,UT,2,False,False
84711,UT,2,False,False
84712,UT,2,False,False
84713,UT,2,False,False
84714,UT,2,False,False
84715,UT,2,False,False
84716,UT,2,False,False
84718,UT,2,False,False
84719,UT,2,False,False
84720,UT,2,False,False
84721,UT,2,False,False
84722,UT,2,False,False
84723,UT,2,False,False
84724,UT,2,False,False
84725,UT,2,False,False
84726,UT,2,False,False
84728,UT,2,False,False
84729,UT,2,False,False
84730,UT,2,False,False
84731,UT,2,False,False
84732,UT,2,False,False
84733,UT,2,False,False
84734,UT,2,False,False
84735,UT,2,False,False
84736,UT,2,False,False
84737,UT,2,False,False
84738,UT,2,False,False
84739,UT,2,False,False
84740,UT,2,False,False
84741,UT,2,False,False
84742,UT,2,False,False
84743,UT,2,False,False
84744,UT,2,False,False
84745,UT,2,False,False
84746,UT,2,False,False
84747,UT,2,False,False
84749,UT,2,False,False
84750,UT,2,False,False
84751,UT,2,False,False
84752,UT,2,False,False
84753,UT,2,False,False
84754,UT,2,False,False
84755,UT,2,False,False
84756,UT,2,False,False
84757,UT,2,False,False
84758,UT,2,False,False
84759,UT,2,False,False
84760,UT,2,False,False
84761,UT,2,False,False
84762,UT,2,False,False
84763,UT,2,False,False
84764,UT,2,False,False
84765,UT,2,False,False
84766,UT,2,False,False
84767,UT,2,False,False
84770,UT,2,False,False
84772,UT,2,False,False
84773,UT,2,False,False
84774,UT,2,False,False
84775,UT,2,False,False
84776,UT,2,False,False
84779,UT,2,False,False
84780,UT,2,False,False
84781,UT,2,False,False
84782,UT,2,False,False
84783,UT,2,False,False
84784,UT,2,False,False
84790,UT,2,False,False
05001,VT,0,False,False
05009,VT,0,False,False
05030,VT,0,False,False
05031,VT,0,False,False
05032,VT,0,False,False
05033,VT,0,False,False
05034,VT,0,False,False
05035,VT,0,False,False
05036,VT,0,False,False
05037,VT,0,False,False
05038,VT,0,False,False
05039,VT,0,False,False
05040,VT,0,False,False
05041,VT,0,False,False
05042,VT,0,False,False
05043,VT,0,False,False
05045,VT,0,False,False
05046,VT,0,False,False
05048,VT,0,False,False
05050,VT,0,False,False
05051,VT,0,False,False
05052,VT,0,False,False
05053,VT,0,False,False
05055,VT,0,False,False
05056,VT,0,False,False
05058,VT,0,False,False
05059,VT,0,False,False
05060,VT,0,False,False
05061,VT,0,False,False
05062,VT,0,False,False
05065,VT,0,False,False
05067,VT,0,False,False
05068,VT,0,False,False
05069,VT,0,False,False
05070,VT,0,False,False
05071,VT,0,False,False
05072,VT,0,False,False
05073,VT,0,False,False
05075,VT,0,False,False
05076,VT,0,False,False
05077,VT,0,False,False
05079,VT,0,False,False
05081,VT,0,False,False
05083,VT,0,False,False
05084,VT,0,False,False
05086,VT,0,False,False
05088,VT,0,False,False
05089,VT,0,False,False
05091,VT,0,False,False
05101,VT,0,False,False
05141,VT,0,False,False
05142,VT,0,False,False
05143,VT,0,False,False
05146,VT,0,False,False
05148,VT,0,False,False
05149,VT,0,False,False
05150,VT,0,False,False
05151,VT,0,False,False
05152,VT,0,False,False
05153,VT,0,False,False
05154,VT,0,False,False
05155,VT,0,False,False
05156,VT,0,False,False
05158,VT,0,False,False
05161,VT,0,False,False
05201,VT,0,False,False
05250,VT,0,False,False
05251,VT,0,False,False
05252,VT,0,False,False
05253,VT,0,False,False
05254,VT,0,False,False
05255,VT,0,False,False
05257,VT,0,False,False
05260,VT,0,False,False
05261,VT,0,False,False
05262,VT,0,False,False
05301,VT,0,False,False
05340,VT,0,False,False
05341,VT,0,False,False
05342,VT,0,False,False
05343,VT,0,False,False
05344,VT,0,False,False
05345,VT,0,False,False
05346,VT,0,False,False
05350,VT,0,False,False
05351,VT,0,False,False
05352,VT,0,False,False
05353,VT,0,False,False
05354,VT,0,False,False
05355,VT,0,False,False
05356,VT,0,False,False
05358,VT,0,False,False
05359,VT,0,False,False
05360,VT,0,False,False
05361,VT,0,False,False
05362,VT,0,False,False
05363,VT,0,False,False
05401,VT,0,False,False
05403,VT,0,False,False
05404,VT,0,False,False
05405,VT,0,False,False
05408,VT,0,False,False
05439,VT,0,False,False
05440,VT,0,False,False
05441,VT,0,False,False
05442,VT,0,False,False
05443,VT,0,False,False
05444,VT,0,False,False
05445,VT,0,False,False
05446,VT,0,False,False
05447,VT,0,False,False
05448,VT,0,False,False
05450,VT,0,False,False
05452,VT,0,False,False
05454,VT,0,False,False
05455,VT,0,False,False
05456,VT,0,False,False
05457,VT,0,False,False
05458,VT,0,False,False
05459,VT,0,False,False
05461,VT,0,False,False
05462,VT,0,False,False
05463,VT,0,False,False
05464,VT,0,False,False
05465,VT,0,False,False
05468,VT,0,False,False
05471,VT,0,False,False
05472,VT,0,False,False
05473,VT,0,False,False
05474,VT,0,False,False
05476,VT,0,False,False
05477,VT,0,False,False
05478,VT,0,False,False
05481,VT,0,False,False
05482,VT,0,False,False
05483,VT,0,False,False
05485,VT,0,False,False
05486,VT,0,False,False
05487,VT,0,False,False
05488,VT,0,False,False
05489,VT,0,False,False
05491,VT,0,False,False
05492,VT,0,False,False
05494,VT,0,False,False
05495,VT,0,False,False
05602,VT,0,False,False
05640,VT,0,False,False
05641,VT,0,False,False
05647,VT,0,False,False
05648,VT,0,False,False
05649,VT,0,False,False
05650,VT,0,False,False
05651,VT,0,False,False
05652,VT,0,False,False
05653,VT,0,False,False
05654,VT,0,False,False
05655,VT,0,False,False
05656,VT,0,False,False
05658,VT,0,False,False
05660,VT,0,False,False
05661,VT,0,False,False
05663,VT,0,False,False
05664,VT,0,False,False
05666,VT,0,False,False
05667,VT,0,False,False
05669,VT,0,False,False
05670,VT,0,False,False
05672,VT,0,False,False
05673,VT,0,False,False
05674,VT,0,False,False
05675,VT,0,False,False
05676,VT,0,False,False
05677,VT,0,False,False
05678,VT,0,False,False
05679,VT,0,False,False
05680,VT,0,False,False
05681,VT,0,False,False
05682,VT,0,False,False
05701,VT,0,False,False
05730,VT,0,False,False
05731,VT,0,False,False
05732,VT,0,False,False
05733,VT,0,False,False
05734,VT,0,False,False
05735,VT,0,False,False
05736,VT,0,False,False
05737,VT,0,False,False
05738,VT,0,False,False
05739,VT,0,False,False
05742,VT,0,False,False
05743,VT,0,False,False
05744,VT,0,False,False
05746,VT,0,False,False
05747,VT,0,False,False
05748,VT,0,False,False
05751,VT,0,False,False
05753,VT,0,False,False
05757,VT,0,False,False
05758,VT,0,False,False
05759,VT,0,False,False
05760,VT,0,False,False
05761,VT,0,False,False
05762,VT,0,False,False
05763,VT,0,False,False
05764,VT,0,False,False
05765,VT,0,False,False
05766,VT,0,False,False
05767,VT,0,False,False
05768,VT,0,False,False
05769,VT,0,False,False
05770,VT,0,False,False
05772,VT,0,False,False
05773,VT,0,False,False
05774,VT,0,False,False
05775,VT,0,False,False
05776,VT,0,False,False
05777,VT,0,False,False
05778,VT,0,False,False
05819,VT,0,False,False
05820,VT,0,False,False
05821,VT,0,False,False
05822,VT,0,False,False
05824,VT,0,False,False
05825,VT,0,False,False
05826,VT,0,False,False
05827,VT,0,False,False
05828,VT,0,False,False
05829,VT,0,False,False
05830,VT,0,False,False
05832,VT,0,False,False
05833,VT,0,False,False
05836,VT,0,False,False
05837,VT,0,False,False
05839,VT,0,False,False
05840,VT,0,False,False
05841,VT,0,False,False
05842,VT,0,False,False
05843,VT,0,False,False
05845,VT,0,False,False
05846,VT,0,False,False
05847,VT,0,False,False
05850,VT,0,False,False
05851,VT,0,False,False
05853,VT,0,False,False
05855,VT,0,False,False
05857,VT,0,False,False
05858,VT,0,False,False
05859,VT,0,False,False
05860,VT,0,False,False
05862,VT,0,False,False
05866,VT,0,False,False
05867,VT,0,False,False
05868,VT,0,False,False
05871,VT,0,False,False
05872,VT,0,False,False
05873,VT,0,False,False
05874,VT,0,False,False
05875,VT,0,False,False
05901,VT,0,False,False
05902,VT,0,False,False
05903,VT,0,False,False
05904,VT,0,False,False
05905,VT,0,False,False
05906,VT,0,False,False
05907,VT,0,False,False
20105,VA,10,False,True
20109,VA,10,False,True
20110,VA,10,False,True
20111,VA,10,False,True
20115,VA,10,False,True
20117,VA,10,False,True
20129,VA,10,False,True
20132,VA,10,False,True
20137,VA,10,False,True
20141,VA,10,False,True
20143,VA,10,False,True
20144,VA,10,False,True
20147,VA,10,False,True
20148,VA,10,False,True
20151,VA,11,False,True
20152,VA,10,False,True
20155,VA,10,False,True
20158,VA,10,False,True
20164,VA,10,False,True
20165,VA,10,False,True
20166,VA,10,False,True
20169,VA,10,False,True
20170,VA,11,False,True
20171,VA,11,False,True
20175,VA,10,False,True
20176,VA,10,False,True
20180,VA,10,False,True
20184,VA,10,False,True
20187,VA,10,False,True
20190,VA,11,False,True
20191,VA,11,False,True
20194,VA,11,False,True
20197,VA,10,False,True
20198,VA,10,False,True
22025,VA,7,False,False
22026,VA,7,False,False
22027,VA,11,False,False
22031,VA,11,False,False
22032,VA,11,False,False
22033,VA,11,False,False
22035,VA,11,False,False
22041,VA,8,False,False
22044,VA,8,False,False
22046,VA,8,False,False
22124,VA,11,False,False
22125,VA,7,False,False
22152,VA,11,False,False
22153,VA,11,False,False
22180,VA,11,False,False
22181,VA,11,False,False
22182,VA,11,False,False
22191,VA,7,False,False
22201,VA,8,False,False
22202,VA,8,False,False
22203,VA,8,False,False
22204,VA,8,False,False
22205,VA,8,False,False
22206,VA,8,False,False
22207,VA,8,False,False
22209,VA,8,False,False
22211,VA,8,False,False
22213,VA,8,False,False
22214,VA,8,False,False
22301,VA,8,False,False
22302,VA,8,False,False
22303,VA,8,False,False
22305,VA,8,False,False
22306,VA,8,False,False
22307,VA,8,False,False
22308,VA,8,False,False
22309,VA,8,False,False
22311,VA,8,False,False
22314,VA,8,False,False
22401,VA,7,False,False
22405,VA,7,False,False
22407,VA,7,False,False
22408,VA,7,False,False
22427,VA,7,False,False
22432,VA,1,False,False
22433,VA,7,False,False
22435,VA,1,False,False
22436,VA,1,False,False
22437,VA,1,False,False
22448,VA,7,False,False
22454,VA,1,False,False
22460,VA,1,False,False
22469,VA,1,False,False
22472,VA,1,False,False
22473,VA,1,False,False
22476,VA,1,False,False
22480,VA,1,False,False
22482,VA,1,False,False
22488,VA,1,False,False
22503,VA,1,False,False
22504,VA,1,False,False
22508,VA,7,False,False
22509,VA,1,False,False
22511,VA,1,False,False
22520,VA,1,False,False
22529,VA,1,False,False
22534,VA,7,False,False
22535,VA,7,False,False
22538,VA,7,False,False
22539,VA,1,False,False
22542,VA,7,False,False
22548,VA,1,False,False
22551,VA,7,False,False
22553,VA,7,False,False
22554,VA,7,False,False
22560,VA,1,False,False
22567,VA,7,False,False
22572,VA,1,False,False
22576,VA,1,False,False
22578,VA,1,False,False
22580,VA,7,False,False
22601,VA,6,False,False
22602,VA,6,False,False
22603,VA,6,False,False
22610,VA,6,False,False
22611,VA,6,False,False
22620,VA,6,False,False
22623,VA,10,False,False
22624,VA,6,False,False
22625,VA,6,False,False
22627,VA,10,False,False
22637,VA,6,False,False
22639,VA,10,False,False
22640,VA,10,False,False
22641,VA,6,False,False
22643,VA,10,False,False
22644,VA,6,False,False
22645,VA,6,False,False
22646,VA,6,False,False
22650,VA,6,False,False
22652,VA,6,False,False
22654,VA,6,False,False
22655,VA,6,False,False
22656,VA,6,False,False
22657,VA,6,False,False
22660,VA,6,False,False
22663,VA,6,False,False
22664,VA,6,False,False
22701,VA,7,False,False
22709,VA,7,False,False
22711,VA,7,False,False
22712,VA,10,False,False
22714,VA,7,False,False
22715,VA,7,False,False
22718,VA,7,False,False
22719,VA,7,False,False
22720,VA,10,False,False
22722,VA,7,False,False
22723,VA,7,False,False
22724,VA,7,False,False
22725,VA,7,False,False
22726,VA,7,False,False
22727,VA,7,False,False
22728,VA,10,False,False
22729,VA,7,False,False
22730,VA,7,False,False
22731,VA,7,False,False
22732,VA,7,False,False
22733,VA,7,False,False
22735,VA,7,False,False
22736,VA,7,False,False
22737,VA,7,False,False
22738,VA,7,False,False
22741,VA,7,False,False
22742,VA,10,False,False
22743,VA,7,False,False
22746,VA,7,False,False
22747,VA,10,False,False
22749,VA,10,False,False
22801,VA,6,False,False
22802,VA,6,False,False
22807,VA,6,False,False
22810,VA,6,False,False
22811,VA,6,False,False
22812,VA,6,False,False
22815,VA,6,False,False
22820,VA,6,False,False
22821,VA,6,False,False
22824,VA,6,False,False
22827,VA,6,False,False
22830,VA,6,False,False
22831,VA,6,False,False
22832,VA,6,False,False
22834,VA,6,False,False
22835,VA,6,False,False
22840,VA,6,False,False
22841,VA,6,False,False
22842,VA,6,False,False
22843,VA,6,False,False
22844,VA,6,False,False
22845,VA,6,False,False
22846,VA,6,False,False
22847,VA,6,False,False
22849,VA,6,False,False
22850,VA,6,False,False
22851,VA,6,False,False
22853,VA,6,False,False
22902,VA,5,False,False
22903,VA,5,False,False
22904,VA,5,False,False
22908,VA,5,False,False
22911,VA,5,False,False
22922,VA,5,False,False
22931,VA,5,False,False
22937,VA,5,False,False
22938,VA,5,False,False
22939,VA,6,False,False
22943,VA,5,False,False
22946,VA,5,False,False
22947,VA,5,False,False
22948,VA,7,False,False
22949,VA,5,False,False
22957,VA,7,False,False
22959,VA,5,False,False
22960,VA,7,False,False
22963,VA,5,False,False
22964,VA,5,False,False
22967,VA,5,False,False
22969,VA,5,False,False
22971,VA,5,False,False
22972,VA,7,False,False
22973,VA,7,False,False
22974,VA,5,False,False
22976,VA,5,False,False
22980,VA,6,False,False
22989,VA,7,False,False
23002,VA,5,False,False
23004,VA,5,False,False
23009,VA,1,False,False
23011,VA,1,False,False
23021,VA,1,False,False
23022,VA,5,False,False
23023,VA,1,False,False
23025,VA,1,False,False
23027,VA,5,False,False
23030,VA,4,False,False
23032,VA,1,False,False
23035,VA,1,False,False
23038,VA,5,False,False
23039,VA,5,False,False
23040,VA,5,False,False
23043,VA,1,False,False
23045,VA,1,False,False
23050,VA,1,False,False
23055,VA,5,False,False
23056,VA,1,False,False
23061,VA,1,False,False
23062,VA,1,False,False
23063,VA,5,False,False
23065,VA,5,False,False
23066,VA,1,False,False
23068,VA,1,False,False
23070,VA,1,False,False
23071,VA,1,False,False
23072,VA,1,False,False
23075,VA,4,False,False
23076,VA,1,False,False
23079,VA,1,False,False
23081,VA,1,False,False
23083,VA,5,False,False
23084,VA,5,False,False
23085,VA,1,False,False
23086,VA,1,False,False
23089,VA,1,False,False
23091,VA,1,False,False
23092,VA,1,False,False
23093,VA,5,False,False
23103,VA,5,False,False
23106,VA,1,False,False
23108,VA,1,False,False
23109,VA,1,False,False
23110,VA,1,False,False
23111,VA,1,False,False
23114,VA,1,False,False
23119,VA,1,False,False
23123,VA,5,False,False
23124,VA,1,False,False
23126,VA,1,False,False
23128,VA,1,False,False
23129,VA,5,False,False
23130,VA,1,False,False
23138,VA,1,False,False
23139,VA,5,False,False
23141,VA,1,False,False
23147,VA,4,False,False
23148,VA,1,False,False
23149,VA,1,False,False
23150,VA,4,False,False
23153,VA,5,False,False
23156,VA,1,False,False
23160,VA,5,False,False
23161,VA,1,False,False
23163,VA,1,False,False
23168,VA,1,False,False
23169,VA,1,False,False
23173,VA,4,False,False
23175,VA,1,False,False
23176,VA,1,False,False
23177,VA,1,False,False
23180,VA,1,False,False
23181,VA,1,False,False
23188,VA,1,False,False
23219,VA,4,False,False
23220,VA,4,False,False
23221,VA,4,False,False
23222,VA,4,False,False
23223,VA,4,False,False
23224,VA,4,False,False
23229,VA,1,False,False
23231,VA,4,False,False
23234,VA,4,False,False
23237,VA,4,False,False
23250,VA,4,False,False
23284,VA,4,False,False
23298,VA,4,False,False
23301,VA,2,False,False
23302,VA,2,False,False
23303,VA,2,False,False
23304,VA,2,False,False
23306,VA,2,False,False
23307,VA,2,False,False
23308,VA,2,False,False
23310,VA,2,False,False
23314,VA,2,False,False
23315,VA,2,False,False
23316,VA,2,False,False
23322,VA,2,False,False
23324,VA,3,False,False
23325,VA,3,False,False
23336,VA,2,False,False
23337,VA,2,False,False
23347,VA,2,False,False
23350,VA,2,False,False
23354,VA,2,False,False
23356,VA,2,False,False
23357,VA,2,False,False
23358,VA,2,False,False
23359,VA,2,False,False
23389,VA,2,False,False
23395,VA,2,False,False
23398,VA,2,False,False
23401,VA,2,False,False
23405,VA,2,False,False
23407,VA,2,False,False
23408,VA,2,False,False
23409,VA,2,False,False
23410,VA,2,False,False
23413,VA,2,False,False
23414,VA,2,False,False
23415,VA,2,False,False
23416,VA,2,False,False
23417,VA,2,False,False
23418,VA,2,False,False
23420,VA,2,False,False
23421,VA,2,False,False
23422,VA,2,False,False
23423,VA,2,False,False
23426,VA,2,False,False
23427,VA,2,False,False
23432,VA,2,False,False
23433,VA,2,False,False
23434,VA,2,False,False
23435,VA,2,False,False
23436,VA,2,False,False
23437,VA,2,False,False
23438,VA,2,False,False
23440,VA,2,False,False
23441,VA,2,False,False
23442,VA,2,False,False
23451,VA,2,False,False
23452,VA,2,False,False
23453,VA,2,False,False
23454,VA,2,False,False
23455,VA,2,False,False
23456,VA,2,False,False
23457,VA,2,False,False
23459,VA,2,False,False
23460,VA,2,False,False
23461,VA,2,False,False
23464,VA,2,False,False
23480,VA,2,False,False
23486,VA,2,False,False
23487,VA,2,False,False
23488,VA,2,False,False
23502,VA,3,False,False
23503,VA,3,False,False
23504,VA,3,False,False
23505,VA,3,False,False
23507,VA,3,False,False
23508,VA,3,False,False
23509,VA,3,False,False
23510,VA,3,False,False
23511,VA,3,False,False
23513,VA,3,False,False
23517,VA,3,False,False
23518,VA,3,False,False
23523,VA,3,False,False
23551,VA,3,False,False
23601,VA,3,False,False
23602,VA,3,False,False
23604,VA,3,False,False
23605,VA,3,False,False
23606,VA,3,False,False
23607,VA,3,False,False
23608,VA,3,False,False
23651,VA,3,False,False
23661,VA,3,False,False
23662,VA,1,False,False
23663,VA,3,False,False
23664,VA,3,False,False
23666,VA,3,False,False
23667,VA,3,False,False
23668,VA,3,False,False
23669,VA,3,False,False
23681,VA,3,False,False
23690,VA,1,False,False
23691,VA,1,False,False
23692,VA,1,False,False
23693,VA,1,False,False
23696,VA,1,False,False
23701,VA,3,False,False
23702,VA,3,False,False
23703,VA,3,False,False
23704,VA,3,False,False
23707,VA,3,False,False
23708,VA,3,False,False
23709,VA,3,False,False
23801,VA,4,False,False
23805,VA,4,False,False
23821,VA,4,False,False
23830,VA,4,False,False
23831,VA,4,False,False
23834,VA,4,False,False
23836,VA,4,False,False
23839,VA,4,False,False
23840,VA,4,False,False
23841,VA,4,False,False
23842,VA,4,False,False
23843,VA,4,False,False
23844,VA,4,False,False
23845,VA,4,False,False
23846,VA,4,False,False
23847,VA,4,False,False
23856,VA,4,False,False
23857,VA,4,False,False
23860,VA,4,False,False
23867,VA,4,False,False
23868,VA,4,False,False
23870,VA,4,False,False
23872,VA,4,False,False
23875,VA,4,False,False
23876,VA,4,False,False
23879,VA,4,False,False
23881,VA,4,False,False
23882,VA,4,False,False
23883,VA,4,False,False
23884,VA,4,False,False
23885,VA,4,False,False
23887,VA,4,False,False
23889,VA,4,False,False
23890,VA,4,False,False
23891,VA,4,False,False
23893,VA,4,False,False
23897,VA,4,False,False
23899,VA,4,False,False
23901,VA,5,False,False
23909,VA,5,False,False
23915,VA,5,False,False
23917,VA,5,False,False
23921,VA,5,False,False
23922,VA,5,False,False
23923,VA,5,False,False
23924,VA,5,False,False
23927,VA,5,False,False
23930,VA,5,False,False
23934,VA,5,False,False
23936,VA,5,False,False
23937,VA,5,False,False
23942,VA,5,False,False
23943,VA,5,False,False
23944,VA,5,False,False
23947,VA,5,False,False
23952,VA,5,False,False
23954,VA,5,False,False
23955,VA,5,False,False
23958,VA,5,False,False
23959,VA,5,False,False
23960,VA,5,False,False
23962,VA,5,False,False
23963,VA,5,False,False
23964,VA,5,False,False
23966,VA,5,False,False
23967,VA,5,False,False
23968,VA,5,False,False
23970,VA,5,False,False
23974,VA,5,False,False
23976,VA,5,False,False
24011,VA,6,False,False
24012,VA,6,False,False
24013,VA,6,False,False
24016,VA,6,False,False
24017,VA,6,False,False
24019,VA,6,False,False
24020,VA,6,False,False
24022,VA,6,False,False
24053,VA,9,False,False
24055,VA,9,False,False
24058,VA,9,False,False
24059,VA,9,False,False
24060,VA,9,False,False
24061,VA,9,False,False
24066,VA,6,False,False
24067,VA,9,False,False
24069,VA,5,False,False
24072,VA,9,False,False
24073,VA,9,False,False
24076,VA,9,False,False
24077,VA,6,False,False
24078,VA,9,False,False
24079,VA,9,False,False
24082,VA,9,False,False
24083,VA,6,False,False
24084,VA,9,False,False
24085,VA,6,False,False
24086,VA,9,False,False
24088,VA,9,False,False
24089,VA,9,False,False
24090,VA,6,False,False
24091,VA,9,False,False
24092,VA,9,False,False
24093,VA,9,False,False
24095,VA,9,False,False
24102,VA,9,False,False
24105,VA,9,False,False
24112,VA,9,False,False
24120,VA,9,False,False
24121,VA,9,False,False
24122,VA,9,False,False
24124,VA,9,False,False
24127,VA,9,False,False
24128,VA,9,False,False
24129,VA,9,False,False
24131,VA,9,False,False
24132,VA,9,False,False
24133,VA,9,False,False
24134,VA,9,False,False
24136,VA,9,False,False
24138,VA,9,False,False
24141,VA,9,False,False
24142,VA,9,False,False
24147,VA,9,False,False
24148,VA,9,False,False
24149,VA,9,False,False
24150,VA,9,False,False
24151,VA,9,False,False
24161,VA,5,False,False
24162,VA,9,False,False
24165,VA,9,False,False
24167,VA,9,False,False
24168,VA,9,False,False
24171,VA,9,False,False
24174,VA,9,False,False
24175,VA,6,False,False
24176,VA,9,False,False
24184,VA,9,False,False
24185,VA,9,False,False
24201,VA,9,False,False
24202,VA,9,False,False
24210,VA,9,False,False
24211,VA,9,False,False
24216,VA,9,False,False
24217,VA,9,False,False
24219,VA,9,False,False
24220,VA,9,False,False
24221,VA,9,False,False
24224,VA,9,False,False
24225,VA,9,False,False
24226,VA,9,False,False
24228,VA,9,False,False
24230,VA,9,False,False
24236,VA,9,False,False
24237,VA,9,False,False
24239,VA,9,False,False
24243,VA,9,False,False
24244,VA,9,False,False
24245,VA,9,False,False
24246,VA,9,False,False
24248,VA,9,False,False
24250,VA,9,False,False
24251,VA,9,False,False
24256,VA,9,False,False
24258,VA,9,False,False
24260,VA,9,False,False
24263,VA,9,False,False
24265,VA,9,False,False
24266,VA,9,False,False
24269,VA,9,False,False
24270,VA,9,False,False
24271,VA,9,False,False
24272,VA,9,False,False
24273,VA,9,False,False
24277,VA,9,False,False
24279,VA,9,False,False
24280,VA,9,False,False
24281,VA,9,False,False
24282,VA,9,False,False
24283,VA,9,False,False
24290,VA,9,False,False
24292,VA,9,False,False
24293,VA,9,False,False
24301,VA,9,False,False
24311,VA,9,False,False
24312,VA,9,False,False
24313,VA,9,False,False
24314,VA,9,False,False
24315,VA,9,False,False
24316,VA,9,False,False
24317,VA,9,False,False
24318,VA,9,False,False
24319,VA,9,False,False
24322,VA,9,False,False
24323,VA,9,False,False
24324,VA,9,False,False
24325,VA,9,False,False
24326,VA,9,False,False
24327,VA,9,False,False
24328,VA,9,False,False
24330,VA,9,False,False
24333,VA,9,False,False
24340,VA,9,False,False
24343,VA,9,False,False
24347,VA,9,False,False
24348,VA,9,False,False
24350,VA,9,False,False
24351,VA,9,False,False
24352,VA,9,False,False
24354,VA,9,False,False
24360,VA,9,False,False
24361,VA,9,False,False
24363,VA,9,False,False
24366,VA,9,False,False
24368,VA,9,False,False
24370,VA,9,False,False
24374,VA,9,False,False
24375,VA,9,False,False
24377,VA,9,False,False
24378,VA,9,False,False
24380,VA,9,False,False
24381,VA,9,False,False
24382,VA,9,False,False
24401,VA,6,False,False
24411,VA,6,False,False
24412,VA,6,False,False
24413,VA,6,False,False
24415,VA,6,False,False
24416,VA,6,False,False
24421,VA,6,False,False
24422,VA,6,False,False
24430,VA,6,False,False
24431,VA,6,False,False
24432,VA,6,False,False
24433,VA,6,False,False
24435,VA,6,False,False
24437,VA,6,False,False
24439,VA,6,False,False
24440,VA,6,False,False
24441,VA,6,False,False
24442,VA,6,False,False
24445,VA,6,False,False
24448,VA,6,False,False
24450,VA,6,False,False
24457,VA,6,False,False
24458,VA,6,False,False
24459,VA,6,False,False
24460,VA,6,False,False
24464,VA,5,False,False
24465,VA,6,False,False
24467,VA,6,False,False
24469,VA,6,False,False
24471,VA,6,False,False
24472,VA,6,False,False
24473,VA,6,False,False
24474,VA,6,False,False
24476,VA,6,False,False
24477,VA,6,False,False
24479,VA,6,False,False
24482,VA,6,False,False
24484,VA,6,False,False
24485,VA,6,False,False
24486,VA,6,False,False
24487,VA,6,False,False
24501,VA,5,False,False
24504,VA,5,False,False
24515,VA,5,False,False
24517,VA,5,False,False
24520,VA,5,False,False
24521,VA,5,False,False
24522,VA,5,False,False
24527,VA,5,False,False
24528,VA,5,False,False
24529,VA,5,False,False
24531,VA,5,False,False
24534,VA,5,False,False
24538,VA,5,False,False
24539,VA,5,False,False
24540,VA,5,False,False
24541,VA,5,False,False
24549,VA,5,False,False
24553,VA,5,False,False
24554,VA,5,False,False
24555,VA,6,False,False
24557,VA,5,False,False
24558,VA,5,False,False
24562,VA,5,False,False
24563,VA,5,False,False
24565,VA,5,False,False
24566,VA,5,False,False
24569,VA,5,False,False
24570,VA,9,False,False
24572,VA,5,False,False
24574,VA,5,False,False
24577,VA,5,False,False
24578,VA,6,False,False
24579,VA,6,False,False
24580,VA,5,False,False
24581,VA,5,False,False
24586,VA,5,False,False
24588,VA,5,False,False
24589,VA,5,False,False
24590,VA,5,False,False
24592,VA,5,False,False
24593,VA,5,False,False
24594,VA,5,False,False
24595,VA,5,False,False
24597,VA,5,False,False
24598,VA,5,False,False
24599,VA,5,False,False
24601,VA,9,False,False
24602,VA,9,False,False
24603,VA,9,False,False
24605,VA,9,False,False
24606,VA,9,False,False
24607,VA,9,False,False
24609,VA,9,False,False
24612,VA,9,False,False
24613,VA,9,False,False
24614,VA,9,False,False
24620,VA,9,False,False
24630,VA,9,False,False
24631,VA,9,False,False
24634,VA,9,False,False
24635,VA,9,False,False
24637,VA,9,False,False
24639,VA,9,False,False
24641,VA,9,False,False
24646,VA,9,False,False
24649,VA,9,False,False
24651,VA,9,False,False
24656,VA,9,False,False
24657,VA,9,False,False
98003,WA,9,False,False
98010,WA,8,False,False
98011,WA,1,False,False
98012,WA,1,False,False
98014,WA,8,False,False
98019,WA,8,False,False
98021,WA,1,False,False
98022,WA,8,False,False
98023,WA,9,False,False
98024,WA,8,False,False
98025,WA,8,False,False
98029,WA,8,False,False
98032,WA,9,False,False
98033,WA,1,False,False
98034,WA,1,False,False
98039,WA,1,False,False
98040,WA,9,False,False
98045,WA,8,False,False
98050,WA,8,False,False
98051,WA,8,False,False
98055,WA,9,False,False
98056,WA,9,False,False
98057,WA,9,False,False
98065,WA,8,False,False
98068,WA,8,False,False
98070,WA,7,False,False
98074,WA,8,False,False
98075,WA,8,False,False
98102,WA,7,False,False
98103,WA,7,False,False
98105,WA,7,False,False
98106,WA,7,False,False
98107,WA,7,False,False
98109,WA,7,False,False
98110,WA,6,False,False
